2286,保龄宝,"['2020-08-31', '2020-09-01', '2020-09-02', '2020-09-03']"
2287,奇正藏药,['2020-07-17']
2288,超华科技,"['2020-07-29', '2020-07-30']"
2289,ST宇顺,"['2020-09-02', '2020-09-03', '2020-09-04', '2020-09-07']"
2290,ST禾盛,"['2020-11-24', '2020-11-25']"
2291,星期六,"['2020-11-09', '2020-11-10']"
2292,奥飞娱乐,[]
2293,罗莱生活,"['2020-09-03', '2020-09-04', '2020-09-07', '2020-09-08', '2020-11-16', '2020-11-17']"
2294,信立泰,[]
2295,精艺股份,[]
2296,辉煌科技,"['2020-08-05', '2020-08-06']"
2297,博云新材,[]
2298,中电兴发,[]
2299,圣农发展,"['2020-12-17', '2020-12-18']"
2300,太阳电缆,['2020-08-11']
2301,齐心集团,[]
2302,西部建设,[]
2303,美盈森,"['2020-08-06', '2020-08-07']"
2304,洋河股份,"['2020-08-03', '2020-08-04', '2020-08-05', '2020-08-06', '2020-11-12', '2020-11-13']"
2305,南国置业,"['2020-07-27', '2020-07-28']"
2306,ST云网,[]
2307,北新路桥,[]
2308,威创股份,[]
2309,中利集团,[]
2310,东方园林,"['2020-08-05', '2020-08-06']"
2311,海大集团,[]
2312,三泰控股,"['2020-08-05', '2020-08-06']"
2313,日海智能,[]
2314,南山控股,[]
2315,焦点科技,[]
2316,亚联发展,"['2020-08-06', '2020-08-07']"
2317,众生药业,[]
2318,久立特材,[]
2320,海峡股份,[]
2321,华英农业,[]
2322,理工环科,"['2020-07-29', '2020-07-30']"
2324,普利特,[]
2325,洪涛股份,"['2020-08-03', '2020-08-04']"
2326,永太科技,[]
2327,富安娜,"['2020-11-11', '2020-11-12']"
2328,新朋股份,[]
2329,皇氏集团,[]
2330,得利斯,[]
2331,皖通科技,[]
2332,仙琚制药,[]
2333,ST罗普,"['2020-09-04', '2020-09-07']"
2334,英威腾,"['2020-07-31', '2020-08-03']"
2335,科华恒盛,"['2020-07-31', '2020-08-03']"
2336,ST人乐,[]
2337,赛象科技,[]
2338,奥普光电,[]
2339,积成电子,"['2020-08-05', '2020-08-06']"
2340,格林美,"['2020-07-22', '2020-07-23', '2020-12-23', '2020-12-24']"
2341,新纶科技,[]
2342,巨力索具,"['2020-08-18', '2020-08-19', '2020-12-18', '2020-12-21']"
2343,慈文传媒,[]
2344,海宁皮城,[]
2345,潮宏基,"['2020-07-31', '2020-08-03']"
2346,柘中股份,[]
2347,泰尔股份,[]
2348,高乐股份,"['2020-08-13', '2020-08-14']"
2349,精华制药,"['2020-08-05', '2020-08-06']"
2350,北京科锐,"['2020-07-22', '2020-07-23', '2020-12-24', '2020-12-25']"
2351,漫步者,[]
2352,顺丰控股,[]
2353,杰瑞股份,"['2020-12-18', '2020-12-21']"
2355,兴民智通,[]
2357,富临运业,"['2020-08-04', '2020-08-05']"
2358,森源电气,[]
2360,同德化工,"['2020-12-21', '2020-12-22']"
2361,神剑股份,"['2020-08-06', '2020-08-07', '2021-01-04', '2021-01-05']"
2362,汉王科技,[]
2363,隆基机械,[]
2364,中恒电气,"['2020-08-03', '2020-08-04']"
2365,永安药业,"['2020-07-17', '2020-07-20']"
2366,台海核电,"['2020-08-07', '2020-08-10']"
2367,康力电梯,[]
2368,太极股份,[]
2369,卓翼科技,[]
2370,亚太药业,[]
2371,北方华创,[]
2372,伟星新材,[]
2373,千方科技,[]
2374,丽鹏股份,"['2020-08-03', '2020-08-04']"
2375,亚厦股份,"['2020-08-14', '2020-08-17', '2020-08-18', '2020-08-19']"
2376,新北洋,[]
2377,国创高新,"['2020-08-04', '2020-08-05', '2020-12-03']"
2378,章源钨业,"['2020-08-03', '2020-08-04']"
2379,宏创控股,"['2020-09-04', '2020-09-07']"
2380,科远智慧,"['2020-07-29', '2020-07-30']"
2381,双箭股份,[]
2382,蓝帆医疗,[]
2383,合众思壮,['2020-08-24']
2384,东山精密,[]
2385,大北农,[]
2386,天原股份,"['2020-08-07', '2020-08-10']"
2387,维信诺,[]
2388,新亚制程,[]
2389,航天彩虹,[]
2390,信邦制药,"['2020-08-05', '2020-08-06']"
2391,长青股份,[]
2392,北京利尔,[]
2393,力生制药,[]
2394,联发股份,[]
2395,双象股份,[]
2396,星网锐捷,[]
2397,梦洁股份,[]
2398,垒知集团,[]
2399,海普瑞,[]
2400,省广集团,[]
2401,中远海科,[]
2402,和而泰,[]
2403,爱仕达,"['2020-07-31', '2020-08-03']"
2404,嘉欣丝绸,"['2020-12-04', '2020-12-07']"
2405,四维图新,[]
2406,远东传动,[]
2407,多氟多,"['2020-07-31', '2020-08-03']"
2408,齐翔腾达,[]
2409,雅克科技,"['2020-12-11', '2020-12-14']"
2410,广联达,[]
2411,延安必康,[]
2412,汉森制药,"['2020-08-11', '2020-08-12']"
2413,雷科防务,[]
2414,高德红外,"['2020-12-31', '2021-01-04']"
2415,海康威视,"['2020-07-23', '2020-07-24', '2020-11-11', '2020-11-12']"
2416,爱施德,[]
2417,深南股份,[]
2419,天虹股份,"['2020-08-27', '2020-08-28']"
2420,ST毅昌,[]
2421,达实智能,[]
2422,科伦药业,[]
2423,中粮资本,[]
2424,贵州百灵,[]
2425,凯撒文化,[]
2427,ST尤夫,[]
2428,云南锗业,"['2020-12-07', '2020-12-08']"
2429,兆驰股份,[]
2430,杭氧股份,[]
2431,棕榈股份,[]
2432,九安医疗,"['2020-07-30', '2020-07-31', '2020-08-03', '2020-08-04']"
2433,太安堂,"['2020-08-05', '2020-08-06']"
2434,万里扬,[]
2435,长江健康,"['2020-08-06', '2020-08-07']"
2436,兴森科技,[]
2437,誉衡药业,[]
2438,江苏神通,"['2020-09-29', '2020-09-30', '2020-10-09', '2020-10-12']"
2439,启明星辰,[]
2440,闰土股份,[]
2441,众业达,[]
2442,龙星化工,"['2020-08-05', '2020-08-06']"
2443,金洲管道,[]
2444,巨星科技,[]
2446,盛路通信,"['2020-09-02', '2020-09-03']"
2448,中原内配,"['2020-11-24', '2020-11-25']"
2449,国星光电,[]
2451,摩恩电气,[]
2452,长高集团,['2020-08-05']
2453,华软科技,"['2020-12-29', '2020-12-30']"
2454,松芝股份,[]
2455,百川股份,"['2020-08-07', '2020-08-10', '2020-12-11', '2020-12-14']"
2456,欧菲光,[]
2457,青龙管业,[]
2458,益生股份,[]
2459,晶澳科技,[]
2460,赣锋锂业,"['2020-11-11', '2020-11-12']"
2461,珠江啤酒,['2020-08-31']
2462,嘉事堂,"['2020-08-05', '2020-08-06']"
2463,沪电股份,[]
2464,众应互联,[]
2465,海格通信,[]
2466,天齐锂业,[]
2467,二六三,"['2020-07-22', '2020-07-23']"
2468,申通快递,[]
2469,三维工程,"['2020-08-10', '2020-12-17', '2020-12-18']"
2471,中超控股,"['2020-08-31', '2020-09-01']"
2472,双环传动,"['2020-08-03', '2020-08-04', '2020-12-15', '2020-12-16']"
2473,ST圣莱,[]
2474,榕基软件,['2020-09-04']
2475,立讯精密,[]
2476,宝莫股份,[]
2478,常宝股份,"['2020-08-06', '2020-08-07']"
2479,富春环保,"['2020-11-11', '2020-11-12']"
2480,新筑股份,[]
2481,双塔食品,[]
2482,广田集团,"['2020-08-03', '2020-08-04']"
2483,润邦股份,"['2020-08-05', '2020-08-06']"
2484,江海股份,[]
2485,希努尔,"['2020-08-10', '2020-08-11']"
2486,嘉麟杰,[]
2487,大金重工,[]
2488,金固股份,[]
2489,浙江永强,[]
2490,山东墨龙,[]
2491,通鼎互联,"['2020-08-28', '2020-08-31']"
2492,恒基达鑫,[]
2493,荣盛石化,"['2020-12-02', '2020-12-03']"
2494,华斯股份,[]
2495,佳隆股份,"['2020-09-07', '2020-09-08']"
2497,雅化集团,"['2020-11-23', '2020-11-24', '2020-11-25', '2020-11-26']"
2498,汉缆股份,[]
2500,山西证券,"['2020-08-03', '2020-08-04']"
2503,搜于特,[]
2504,弘高创意,"['2020-08-07', '2020-08-10']"
2505,鹏都农牧,['2021-01-05']
2506,协鑫集成,"['2020-08-03', '2020-08-04', '2020-12-30']"
2507,涪陵榨菜,[]
2508,老板电器,"['2020-12-07', '2020-12-08']"
2510,天汽模,"['2020-12-28', '2020-12-29']"
2511,中顺洁柔,[]
2512,达华智能,"['2020-08-31', '2020-09-01']"
2514,宝馨科技,"['2020-09-04', '2020-09-07']"
2515,金字火腿,"['2020-08-06', '2020-08-07']"
2516,旷达科技,[]
2517,恺英网络,[]
2518,科士达,"['2020-07-22', '2020-07-23']"
2519,银河电子,"['2020-07-31', '2020-08-03']"
2520,日发精机,['2020-08-18']
2521,齐峰新材,"['2020-08-03', '2020-08-04']"
2522,浙江众成,"['2020-11-13', '2020-11-16']"
2523,天桥起重,[]
2524,光正眼科,['2020-09-03']
2526,山东矿机,['2020-07-17']
2527,新时达,"['2020-12-01', '2020-12-02']"
2528,英飞拓,[]
2530,金财互联,[]
2531,天顺风能,[]
2532,天山铝业,[]
2533,金杯电工,"['2020-11-17', '2020-11-18']"
2534,杭锅股份,[]
2536,飞龙股份,[]
2537,海联金汇,"['2020-08-07', '2020-08-10']"
2538,司尔特,"['2020-08-06', '2020-08-07']"
2539,云图控股,[]
2540,亚太科技,[]
2541,鸿路钢构,[]
2542,中化岩土,"['2020-09-01', '2020-09-02']"
2543,万和电气,['2020-12-07']
2544,杰赛科技,"['2020-08-06', '2020-08-07']"
2545,东方铁塔,"['2020-07-29', '2020-07-30']"
2546,新联电子,[]
2547,春兴精工,[]
2548,金新农,"['2020-10-13', '2020-10-14', '2020-10-15', '2020-10-16']"
2549,凯美特气,"['2020-12-24', '2020-12-25']"
2550,千红制药,[]
2551,尚荣医疗,[]
2552,宝鼎科技,"['2020-08-06', '2020-08-07']"
2553,南方轴承,[]
2554,惠博普,[]
2555,三七互娱,[]
2556,辉隆股份,"['2020-09-03', '2020-09-04']"
2557,洽洽食品,"['2020-08-31', '2020-09-01']"
2558,巨人网络,['2020-07-17']
2559,亚威股份,['2020-07-17']
2560,通达股份,[]
2561,徐家汇,[]
2562,兄弟科技,"['2020-08-03', '2020-08-04']"
2563,森马服饰,[]
2564,天沃科技,[]
2565,顺灏股份,"['2020-07-22', '2020-07-23']"
2566,益盛药业,"['2020-07-28', '2020-07-29']"
2567,唐人神,['2020-09-01']
2568,百润股份,"['2020-11-03', '2020-11-04']"
2569,ST步森,"['2020-07-21', '2020-07-22', '2020-07-23', '2020-07-24']"
2570,贝因美,"['2020-07-23', '2020-07-24']"
2571,德力股份,"['2020-07-24', '2020-07-27']"
2572,索菲亚,[]
2573,清新环境,"['2020-08-05', '2020-08-06']"
2574,明牌珠宝,[]
2576,通达动力,"['2020-08-11', '2020-08-12', '2020-08-13', '2020-08-14']"
2577,雷柏科技,[]
2578,闽发铝业,"['2020-07-31', '2020-08-03']"
2579,中京电子,[]
2580,圣阳股份,[]
2581,未名医药,[]
2582,好想你,"['2020-07-20', '2020-07-21', '2020-07-22', '2020-07-23']"
2583,海能达,[]
2584,西陇科学,['2020-08-04']
2585,双星新材,"['2020-07-20', '2020-07-21']"
2587,奥拓电子,[]
2588,史丹利,"['2020-08-11', '2020-08-12']"
2589,瑞康医药,[]
2590,万安科技,"['2020-08-04', '2020-08-05']"
2591,恒大高新,[]
2592,ST八菱,[]
2593,日上集团,"['2020-07-31', '2020-08-03']"
2594,比亚迪,"['2020-11-20', '2020-11-23', '2020-11-24', '2020-11-25']"
2595,豪迈科技,[]
2596,海南瑞泽,[]
2597,金禾实业,[]
2598,山东章鼓,[]
2599,盛通股份,"['2020-08-06', '2020-08-07']"
2600,领益智造,"['2020-11-09', '2020-11-10']"
2601,龙蟒佰利,[]
2602,世纪华通,['2020-07-17']
2603,以岭药业,[]
2605,姚记科技,[]
2606,大连电瓷,[]
2607,中公教育,"['2020-11-16', '2020-11-17']"
2608,江苏国信,"['2020-07-30', '2020-07-31']"
2609,捷顺科技,[]
2610,爱康科技,"['2020-08-04', '2020-08-05']"
2611,东方精工,"['2020-07-23', '2020-07-24']"
2612,朗姿股份,"['2020-12-09', '2020-12-10', '2020-12-11']"
2613,北玻股份,"['2020-07-24', '2020-07-27']"
2614,奥佳华,"['2020-08-24', '2020-08-25', '2020-08-26', '2020-08-27']"
2615,哈尔斯,[]
2616,长青集团,[]
2617,露笑科技,"['2020-08-04', '2020-08-05']"
2618,丹邦科技,[]
2619,艾格拉斯,"['2020-07-15', '2020-07-16']"
2620,瑞和股份,"['2020-08-03', '2020-08-04']"
2621,美吉姆,"['2020-08-07', '2020-08-10']"
2622,融钰集团,[]
2623,亚玛顿,"['2020-11-12', '2020-11-13']"
2624,完美世界,[]
2625,光启技术,"['2020-09-02', '2020-09-03', '2020-09-04', '2020-09-07']"
2626,金达威,[]
2627,宜昌交运,[]
2628,成都路桥,['2020-08-07']
2629,ST仁智,[]
2630,华西能源,[]
2631,德尔未来,['2021-01-05']
2632,道明光学,[]
2633,申科股份,[]
2634,棒杰股份,[]
2635,安洁科技,[]
2636,金安国纪,[]
2637,赞宇科技,"['2020-08-12', '2020-08-13']"
2639,雪人股份,[]
2640,跨境通,[]
2641,永高股份,"['2020-07-31', '2020-08-03']"
2642,荣联科技,[]
2643,万润股份,"['2020-12-14', '2020-12-15']"
2644,佛慈制药,[]
2645,华宏科技,[]
2646,青青稞酒,"['2020-08-13', '2020-08-14', '2020-08-17', '2020-08-18', '2020-12-03', '2020-12-04']"
2647,仁东控股,[]
2648,卫星石化,[]
2649,博彦科技,[]
2650,ST加加,[]
2651,利君股份,"['2020-08-05', '2020-08-06']"
2652,扬子新材,[]
2653,海思科,[]
2654,万润科技,[]
2655,共达电声,[]
2656,ST摩登,[]
2657,中科金财,"['2020-07-28', '2020-07-29']"
2658,雪迪龙,"['2020-07-28', '2020-07-29']"
2659,凯文教育,[]
2660,茂硕电源,[]
2661,克明面业,[]
2662,京威股份,[]
2663,普邦股份,[]
2664,长鹰信质,"['2020-07-27', '2020-07-28']"
2665,首航高科,[]
2666,德联集团,[]
2667,鞍重股份,[]
2668,奥马电器,"['2020-08-10', '2020-08-11']"
2669,康达新材,[]
2670,国盛金控,"['2020-12-30', '2020-12-31', '2021-01-04', '2021-01-05']"
2671,龙泉股份,"['2020-07-27', '2020-07-28']"
2672,东江环保,[]
2673,西部证券,[]
2674,兴业科技,"['2020-08-31', '2020-09-01', '2020-09-02', '2020-09-03', '2020-12-01', '2020-12-02']"
2675,东诚药业,[]
2676,顺威股份,"['2020-08-18', '2020-08-19']"
2677,浙江美大,[]
2678,珠江钢琴,[]
2679,福建金森,"['2020-08-12', '2020-08-13']"
2682,龙洲股份,[]
2683,宏大爆破,[]
2684,ST猛狮,[]
2685,华东重机,[]
2686,亿利达,"['2020-08-04', '2020-08-05', '2020-12-04', '2020-12-07']"
2687,乔治白,[]
2688,金河生物,"['2020-08-10', '2020-08-11']"
2689,远大智能,[]
2690,美亚光电,[]
2691,冀凯股份,[]
2692,ST远程,[]
2693,双成药业,[]
2694,顾地科技,[]
2695,煌上煌,[]
2696,百洋股份,[]
2697,红旗连锁,[]
2698,博实股份,[]
2699,美盛文化,[]
2700,ST浩源,"['2020-08-13', '2020-08-14']"
2701,奥瑞金,"['2020-07-24', '2020-07-27']"
2702,海欣食品,[]
2703,浙江世宝,"['2020-08-03', '2020-08-04', '2020-12-10', '2020-12-11']"
2705,新宝股份,"['2020-11-16', '2020-11-17']"
2706,良信股份,[]
2707,众信旅游,[]
2708,光洋股份,[]
2709,天赐材料,[]
2712,思美传媒,[]
2713,东易日盛,[]
2714,牧原股份,"['2020-07-23', '2020-07-24']"
2715,登云股份,"['2020-11-16', '2020-11-17']"
2717,岭南股份,[]
2718,友邦吊顶,"['2020-07-17', '2020-07-20']"
2721,金一文化,"['2020-08-05', '2020-08-06']"
2722,金轮股份,"['2020-07-28', '2020-07-29']"
2723,金莱特,"['2020-11-18', '2020-11-19']"
2724,海洋王,"['2020-12-03', '2020-12-04']"
2725,跃岭股份,[]
2726,龙大肉食,"['2020-12-14', '2020-12-15']"
2727,一心堂,"['2020-09-15', '2020-09-16']"
2728,特一药业,"['2020-08-06', '2020-08-07']"
2729,好利来,[]
2730,电光科技,[]
2731,萃华珠宝,"['2020-08-03', '2020-08-04']"
2732,燕塘乳业,[]
2733,雄韬股份,"['2020-12-23', '2020-12-24']"
2734,利民股份,[]
2735,王子新材,[]
2736,国信证券,"['2020-07-21', '2020-07-22']"
2737,葵花药业,[]
2738,中矿资源,"['2020-11-02', '2020-11-03']"
2739,万达电影,"['2020-08-05', '2020-08-06']"
2740,爱迪尔,[]
2741,光华科技,[]
2742,三圣股份,"['2020-08-10', '2020-08-11']"
2743,富煌钢构,"['2020-08-04', '2020-08-05']"
2745,木林森,[]
2746,仙坛股份,"['2020-08-06', '2020-08-07']"
2747,埃斯顿,[]
2748,世龙实业,"['2020-07-29', '2020-07-30']"
2749,国光股份,[]
2750,龙津药业,[]
2751,易尚展示,[]
2752,昇兴股份,[]
2753,永东股份,[]
2755,奥赛康,[]
2756,永兴材料,"['2020-11-23', '2020-11-24']"
2757,南兴股份,[]
2758,浙农股份,"['2020-11-26', '2020-11-27']"
2759,天际股份,[]
2760,凤形股份,[]
2761,多喜爱,[]
2762,金发拉比,[]
2763,汇洁股份,"['2020-08-06', '2020-08-07', '2020-11-25', '2020-11-26']"
2765,蓝黛科技,[]
2766,ST索菱,[]
2767,先锋电子,[]
2768,国恩股份,[]
2769,普路通,[]
2770,ST科迪,"['2020-12-07', '2020-12-08']"
2771,真视通,"['2020-08-10', '2020-08-11']"
2772,众兴菌业,[]
2773,康弘药业,[]
2774,快意电梯,[]
2775,文科园林,"['2020-11-17', '2020-11-18']"
2776,柏堡龙,[]
2777,久远银海,[]
2778,高科石化,"['2020-11-06', '2020-11-09']"
2779,中坚科技,"['2020-07-29', '2020-07-30']"
2780,三夫户外,[]
2781,奇信股份,"['2020-08-06', '2020-08-07']"
2782,可立克,"['2020-11-30', '2020-12-01']"
2783,凯龙股份,"['2020-08-14', '2020-08-17', '2020-08-18', '2020-08-19']"
2785,万里石,"['2020-08-11', '2020-08-12']"
2786,银宝山新,[]
2787,华源控股,"['2020-08-07', '2020-08-10']"
2788,鹭燕医药,"['2020-07-13', '2020-07-14']"
2789,建艺集团,[]
2790,瑞尔特,[]
2791,坚朗五金,"['2020-09-02', '2020-09-03', '2020-09-04', '2020-09-07']"
2792,通宇通讯,[]
2793,罗欣药业,[]
2795,永和智控,"['2020-08-05', '2020-08-06']"
2796,世嘉科技,[]
2797,第一创业,[]
2798,帝欧家居,[]
2799,环球印务,[]
2800,天顺股份,"['2020-07-29', '2020-07-30']"
2801,微光股份,"['2020-11-11', '2020-11-12']"
2802,洪汇新材,[]
2803,吉宏股份,[]
2805,丰元股份,"['2020-08-31', '2020-09-01', '2020-12-22', '2020-12-23']"
2806,华锋股份,[]
2807,江阴银行,"['2020-07-31', '2020-08-03']"
2808,恒久科技,"['2020-09-14', '2020-09-15']"
2809,红墙股份,[]
2810,山东赫达,[]
2811,郑中设计,"['2020-08-14', '2020-08-17', '2020-08-18', '2020-08-19']"
2812,恩捷股份,[]
2813,路畅科技,"['2020-07-29', '2020-07-30']"
2815,崇达技术,[]
2816,和科达,[]
2817,黄山胶囊,[]
2818,富森美,"['2020-12-15', '2020-12-16']"
2819,东方中科,"['2020-07-16', '2020-07-17']"
2820,桂发祥,"['2020-07-31', '2020-08-03']"
2821,凯莱英,"['2020-09-09', '2020-09-10']"
2822,中装建设,[]
2823,凯中精密,"['2020-11-25', '2020-11-26']"
2824,和胜股份,[]
2825,纳尔股份,"['2020-08-10', '2020-08-11', '2020-11-13', '2020-11-16']"
2826,易明医药,[]
2827,高争民爆,"['2020-07-30', '2020-07-31', '2020-08-03', '2020-08-04']"
2828,贝肯能源,[]
2829,星网宇达,[]
2830,名雕股份,[]
2831,裕同科技,[]
2832,比音勒芬,"['2020-11-05', '2020-11-06']"
2833,弘亚数控,[]
2835,同为股份,[]
2836,新宏泽,[]
2837,英维克,[]
2838,道恩股份,[]
2839,张家港行,"['2020-07-28', '2020-07-29']"
2840,华统股份,"['2020-07-23', '2020-07-24', '2020-07-27']"
2841,视源股份,"['2020-12-18', '2020-12-21', '2020-12-22', '2020-12-23']"
2842,翔鹭钨业,"['2020-12-15', '2020-12-16']"
2843,泰嘉股份,"['2020-08-06', '2020-08-07']"
2845,同兴达,"['2020-07-27', '2020-07-28']"
2846,英联股份,[]
2847,盐津铺子,"['2020-09-04', '2020-09-07', '2020-09-08', '2020-09-09']"
2848,高斯贝尔,[]
2849,威星智能,[]
2850,科达利,[]
2851,麦格米特,"['2020-09-24', '2020-09-25']"
2852,道道全,"['2020-08-03', '2020-08-04']"
2853,皮阿诺,[]
2855,捷荣技术,"['2020-08-03', '2020-08-04', '2020-11-23', '2020-11-24']"
2856,美芝股份,[]
2857,三晖电气,['2020-09-04']
2858,力盛赛车,"['2020-11-20', '2020-11-23']"
2859,洁美科技,[]
2860,星帅尔,[]
2861,瀛通通讯,[]
2862,实丰文化,"['2020-09-10', '2020-09-11']"
2863,今飞凯达,"['2020-08-04', '2020-08-05']"
2864,盘龙药业,[]
2865,钧达股份,"['2020-12-07', '2020-12-08']"
2866,传艺科技,[]
2867,周大生,[]
2868,绿康生化,[]
2869,金溢科技,"['2020-07-31', '2020-08-03']"
2870,香山股份,[]
2871,伟隆股份,"['2020-09-08', '2020-09-11']"
2872,ST天圣,"['2020-07-24', '2020-07-27']"
2873,新天药业,[]
2875,安奈儿,[]
2876,三利谱,"['2020-11-19', '2020-11-20']"
2877,智能自控,"['2020-08-05', '2020-08-06']"
2878,元隆雅图,"['2020-11-05', '2020-11-06']"
2879,长缆科技,[]
2880,卫光生物,[]
2881,美格智能,[]
2882,金龙羽,[]
2883,中设股份,[]
2884,凌霄泵业,[]
2885,京泉华,"['2020-08-04', '2020-08-05']"
2886,沃特股份,"['2020-08-06', '2020-08-07']"
2887,绿茵生态,[]
2888,惠威科技,[]
2889,东方嘉盛,[]
2890,弘宇股份,[]
2891,中宠股份,"['2020-11-12', '2020-11-13']"
2892,科力尔,[]
2893,华通热力,[]
2895,川恒股份,[]
2896,中大力德,"['2020-11-17', '2020-11-18']"
2897,意华股份,[]
2898,赛隆药业,[]
2899,英派斯,[]
2900,哈三联,"['2020-07-17', '2020-07-20']"
2901,大博医疗,[]
2902,铭普光磁,[]
2903,宇环数控,[]
2905,金逸影视,"['2020-08-04', '2020-08-05', '2020-08-06', '2020-08-07']"
2906,华阳集团,"['2020-12-03', '2020-12-04']"
2907,华森制药,[]
2908,德生科技,[]
2909,集泰股份,[]
2910,庄园牧场,[]
2911,佛燃能源,[]
2912,中新赛克,[]
2913,奥士康,[]
2915,中欣氟材,[]
2916,深南电路,[]
2917,金奥博,"['2020-08-12', '2020-08-13', '2020-08-14', '2020-08-17']"
2918,蒙娜丽莎,[]
2919,名臣健康,[]
2920,德赛西威,[]
2921,联诚精密,"['2020-11-19', '2020-11-20']"
2922,伊戈尔,"['2020-07-24', '2020-07-27', '2020-11-17', '2020-11-18']"
2923,润都股份,[]
2925,盈趣科技,[]
2926,华西证券,"['2020-07-21', '2020-07-22']"
2927,泰永长征,"['2020-07-31', '2020-08-03']"
2928,华夏航空,"['2020-08-20', '2020-08-21', '2020-08-24', '2020-08-25']"
2929,润建股份,[]
2930,宏川智慧,[]
2931,锋龙股份,"['2020-08-07', '2020-08-10']"
2932,明德生物,[]
2933,新兴装备,"['2020-07-17', '2020-07-20']"
2935,天奥电子,[]
2936,郑州银行,"['2020-07-28', '2020-07-29']"
2937,兴瑞科技,[]
2938,鹏鼎控股,[]
2939,长城证券,[]
2940,昂利康,[]
2941,新疆交建,[]
2942,新农股份,[]
2943,宇晶股份,[]
2945,华林证券,"['2020-07-31', '2020-08-03']"
2946,新乳业,[]
2947,恒铭达,[]
2948,青岛银行,"['2020-07-27', '2020-07-28', '2020-12-30', '2020-12-31']"
2949,华阳国际,"['2020-07-31', '2020-08-03']"
2950,奥美医疗,[]
2951,金时科技,[]
2952,亚世光电,[]
2953,日丰股份,[]
2955,鸿合科技,[]
2956,西麦食品,[]
2957,科瑞技术,[]
2958,青农商行,[]
2959,小熊电器,"['2020-08-11', '2020-08-12', '2020-08-13', '2020-08-14']"
2960,青鸟消防,[]
2961,瑞达期货,[]
2962,五方光电,[]
2963,豪尔赛,[]
2965,祥鑫科技,[]
2966,苏州银行,[]
2967,广电计量,[]
2968,新大正,[]
2969,嘉美包装,"['2020-08-06', '2020-08-07']"
2970,锐明技术,[]
2971,和远气体,[]
2972,科安达,[]
2973,侨银股份,"['2020-08-07', '2020-08-10']"
2975,博杰股份,[]
2976,瑞玛工业,[]
2977,天箭科技,"['2020-08-28', '2020-08-31', '2020-09-01', '2020-09-02', '2020-12-28', '2020-12-29']"
2978,安宁股份,"['2020-11-25', '2020-11-26']"
2979,雷赛智能,[]
2980,华盛昌,[]
2981,朝阳科技,[]
2982,湘佳股份,"['2020-09-02', '2020-09-03']"
2983,芯瑞达,[]
2984,森麒麟,[]
2985,北摩高科,[]
2986,宇新股份,[]
2987,京北方,[]
2988,豪美新材,[]
2989,中天精装,[]
2990,盛视科技,[]
2991,甘源食品,[]
2992,宝明科技,[]
2993,奥海科技,[]
2995,天地在线,[]
2996,顺博合金,[]
2997,瑞鹄模具,[]
2998,优彩资源,[]
2999,天禾股份,[]
3000,华文食品,[]
3001,中岩大地,[]
3002,壶化股份,[]
3003,天元股份,[]
3004,声迅股份,[]
3005,竞业达,[]
3006,百亚股份,[]
3007,直真科技,[]
3008,开普检测,[]
3009,中天火箭,[]
3010,若羽臣,[]
3011,海象新材,[]
3012,东鹏控股,[]
3013,地铁设计,[]
3015,日久光电,[]
3016,欣贺股份,[]
3017,大洋生物,[]
3018,金富科技,[]
3019,宸展光电,[]
3020,立方制药,[]
3021,兆威机电,[]
3022,联泓新科,[]
3023,彩虹集团,[]
3025,思进智能,[]
3026,中晶科技,[]
3027,同兴环保,[]
3028,振邦智能,[]
3029,吉大正元,[]
3030,祖名股份,[]
3031,中瓷电子,[]
3816,中国广核,[]
300001,特锐德,"['2020-11-24', '2020-11-25']"
300002,神州泰岳,[]
300003,乐普医疗,"['2020-08-04', '2020-08-05']"
300004,南风股份,[]
300005,探路者,"['2020-12-16', '2020-12-17']"
300006,莱美药业,"['2020-12-17', '2020-12-18']"
300007,汉威科技,[]
300008,天海防务,[]
300009,安科生物,[]
300010,豆神教育,['2020-07-20']
300011,鼎汉技术,"['2020-08-06', '2020-08-07']"
300012,华测检测,"['2020-11-10', '2020-11-11']"
300013,新宁物流,[]
300014,亿纬锂能,"['2020-11-13', '2020-11-16']"
300015,爱尔眼科,[]
300016,北陆药业,"['2020-08-06', '2020-08-07', '2020-08-10', '2020-08-11']"
300017,网宿科技,[]
300018,中元股份,"['2020-08-07', '2020-08-10']"
300019,硅宝科技,"['2020-08-03', '2020-08-04', '2020-08-05', '2020-08-06', '2020-12-07', '2020-12-08']"
300020,银江股份,['2020-07-17']
300021,大禹节水,"['2020-08-06', '2020-08-07']"
300022,吉峰科技,"['2020-09-04', '2020-09-07']"
300023,宝德股份,"['2020-08-21', '2020-08-24', '2020-08-25', '2020-08-26']"
300024,机器人,"['2020-07-22', '2020-07-23']"
300025,华星创业,[]
300026,红日药业,[]
300027,华谊兄弟,"['2020-08-07', '2020-08-10']"
300029,ST天龙,"['2020-08-07', '2020-08-10']"
300030,阳普医疗,"['2020-08-13', '2020-08-14', '2020-08-17', '2020-08-18']"
300031,宝通科技,[]
300032,金龙机电,[]
300033,同花顺,[]
300034,钢研高纳,"['2020-12-16', '2020-12-17']"
300035,中科电气,"['2020-12-04', '2020-12-07', '2020-12-08', '2020-12-09']"
300036,超图软件,[]
300037,新宙邦,"['2020-11-02', '2020-11-03']"
300038,数知科技,[]
300039,上海凯宝,[]
